1e+08,1e+07,1e+06,1e+05,1e+04,1e+03,1e+02,1e+01,1e+00
6.65721375191996,6.65721375191996,6.65721375191996,6.65721375191996,6.65721375191996,6.65721375191996,6.65721375191996,6.65721375191996,6.65721375191996
5.083479045663276,5.083479045663276,5.083479045663276,5.083479045663276,5.083479045663276,5.083479045663276,5.083479045663276,5.083479045663276,5.083479045663276
3.8007704213351383,3.8007704213351383,3.8007704213351383,3.8007704213351383,3.8007704213351383,3.8007704213351383,3.8007704213351383,3.8007704213351383,3.8007704213351383
2.834815131008822,2.834815131008822,2.834815131008822,2.834815131008822,2.834815131008822,2.834815131008822,2.834815131008822,2.834815131008822,2.834815131008822
2.1244845025009123,2.1244845025009123,2.1244845025009123,2.1244845025009123,2.1244845025009123,2.1244845025009123,2.1244845025009123,2.1244845025009123,2.1244845025009123
1.595122821195881,1.595122821195881,1.595122821195881,1.595122821195881,1.595122821195881,1.595122821195881,1.595122821195881,1.595122821195881,1.595122821195881
1.2191581171557144,1.2191581171557144,1.2191581171557144,1.2191581171557144,1.2191581171557144,1.2191581171557144,1.2191581171557144,1.2191581171557144,1.2191581171557144
0.9539691443255088,0.9539691443255088,0.9539691443255088,0.9539691443255088,0.9539691443255088,0.9539691443255088,0.9539691443255088,0.9539691443255088,0.9539691443255088
0.7454071552020449,0.7454071552020449,0.7454071552020449,0.7454071552020449,0.7454071552020449,0.7454071552020449,0.7454071552020449,0.7454071552020449,0.7454071552020449
0.5649177173233473,0.5649177173233473,0.5649177173233473,0.5649177173233473,0.5649177173233473,0.5649177173233473,0.5649177173233473,0.5649177173233473,0.5649177173233473
0.4071078847353485,0.4071078847353485,0.4071078847353485,0.4071078847353485,0.4071078847353485,0.4071078847353485,0.4071078847353485,0.4071078847353485,0.4071078847353485
0.2618390709520019,0.2618390709520019,0.2618390709520019,0.2618390709520019,0.2618390709520019,0.2618390709520019,0.2618390709520019,0.2618390709520019,0.2618390709520019
0.17469906866554083,0.17469906866554083,0.17469906866554083,0.17469906866554083,0.17469906866554083,0.17469906866554083,0.17469906866554083,0.17469906866554083,0.17469906866554083
0.16468772224727246,0.16468772224727246,0.16468772224727246,0.16468772224727246,0.16468772224727246,0.16468772224727246,0.16468772224727246,0.17469906866554083,0.17469906866554083
0.1274378431403906,0.1274378431403906,0.1274378431403906,0.1274378431403906,0.1274378431403906,0.1274378431403906,0.1274378431403906,0.1274378431403906,0.17469906866554083
